osvdbTitle,IP,status,lastSeenDate,ports,assetId,firstSeenDate,vulnId,formattedRisk
Python HTTP_PROXY environment variable HTTP traffic redirect,10.506.35.133,opened,2018-09-29 20:45:04.0,,,2017-09-09 09:47:35.0,174979,High
SNMP Responds to Any Community Name,10.506.35.143,opened,2018-09-29 09:18:30.0,161,,2017-01-08 07:17:06.0,95247,High
CVE-2015-0412 - Oracle - Java SE - Unspecified Issue,10.506.35.68,opened,2018-09-29 18:45:57.0,4421,443,5666,9000,,2017-01-08 05:31:15.0,140546,High
SNMP - Various Devices - Default Password - (Community Names),10.506.35.69,opened,2018-09-29 09:06:24.0,161,,2018-08-25 09:05:24.0,95007,High
MS Windows NT  Insecure SNMP Community Name and Address Restrictions,10.506.35.71,opened,2018-09-29 09:06:24.0,161,,2018-08-25 09:05:24.0,95219,High
SNMP Responds to Any Community Name,10.506.35.72,opened,2018-09-29 09:06:24.0,161,,2018-08-25 09:05:24.0,95247,High
Atmel - SNMP Community String Vulnerability,10.506.35.73,opened,2018-09-29 09:06:24.0,161,,2018-08-25 09:05:24.0,16755,High
SNMP Responds to Any Community Name,10.506.35.74,opened,2018-09-29 09:18:08.0,161,,2017-01-08 07:17:06.0,95247,High
SNMP Responds to Any Community Name,10.506.35.75,opened,2018-09-29 09:05:43.0,161,,2018-08-25 09:05:24.0,95247,High
CVE-2015-0412 - Oracle - Java SE - Unspecified Issue,10.506.35.76,opened,2018-09-29 22:52:03.0,5989,,2018-05-19 23:38:29.0,140546,High
CVE-2015-0412 - Oracle - Java SE - Unspecified Issue,10.506.35.82,opened,2018-09-29 20:13:54.0,5666,,2018-07-21 18:45:24.0,140546,High
Atmel - SNMP Community String Vulnerability,10.506.35.83,opened,2018-09-29 09:05:43.0,161,,2018-08-25 09:05:24.0,16755,High
CVE-1999-0517 - SNMP - Hardcoded Credentials Issue,10.506.35.84,opened,2018-09-29 09:05:43.0,161,,2018-08-25 09:05:24.0,97101,High
MS Windows NT  Insecure SNMP Community Name and Address Restrictions,10.506.35.85,opened,2018-09-29 09:05:43.0,161,,2018-08-25 09:05:24.0,95219,High
CVE-1999-0517 - SNMP - Hardcoded Credentials Issue,10.506.35.86,opened,2018-09-29 09:06:24.0,161,,2018-08-25 09:05:24.0,97101,High
SNMP - Various Devices - Default Password - (Community Names),10.506.35.87,opened,2018-09-29 09:05:43.0,161,,2018-08-25 09:05:24.0,95007,High
CVE-2015-0412 - Oracle - Java SE - Unspecified Issue,10.506.35.133,opened,2018-09-29 09:20:35.0,443,,2017-01-08 07:24:35.0,140546,High
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.143,opened,2018-09-29 18:42:51.0,3389,,2017-01-07 17:35:35.0,8076,Medium
CVE-2012-2532 - MS12-073 - Microsoft - IIS - Information Disclosure Issue,10.506.35.68,opened,2018-09-29 18:42:51.0,21,,2017-01-07 17:35:35.0,88648,Medium
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.83,opened,2018-09-29 09:14:47.0,22,,2017-01-08 07:10:03.0,101865,Low
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.84,opened,2018-09-29 09:18:30.0,22,83,,2017-01-08 07:17:06.0,101865,Low
CVE-2018-1999007 - Jenkins - Jenkins - Low,10.506.35.133,opened,2018-09-29 20:37:12.0,8080,,2018-09-29 20:37:12.0,216113,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.143,opened,2018-09-29 09:18:30.0,22,83,,2017-01-08 07:17:06.0,49220,Low
SNMP_Set used Public Community Name to change system information,10.506.35.68,opened,2018-09-29 09:05:43.0,161,,2018-08-25 09:05:24.0,142,Low
Jenkins weekly and LTS security bypass,10.506.35.69,opened,2018-09-29 20:37:12.0,8080,,2018-09-29 20:37:12.0,218113,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.71,opened,2018-09-29 20:40:30.0,22,,2017-01-08 05:33:12.0,49220,Low
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.72,opened,2018-09-29 20:40:30.0,22,,2017-01-08 05:33:12.0,101865,Low
Jenkins weekly and LTS information disclosure,10.506.35.73,opened,2018-09-29 20:37:12.0,8080,,2018-09-29 20:37:12.0,218119,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.74,opened,2018-09-29 09:17:14.0,22,,2017-01-08 07:12:23.0,49220,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.75,opened,2018-09-29 09:18:35.0,22,,2017-01-08 07:13:43.0,49220,Low
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.76,opened,2018-09-29 09:18:35.0,22,,2017-01-08 07:13:43.0,101865,Low
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.82,opened,2018-09-29 21:42:06.0,22,,2017-01-08 10:42:17.0,101865,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.83,opened,2018-09-29 09:25:15.0,22,,2017-01-08 07:18:22.0,49220,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.84,opened,2018-09-29 09:20:35.0,22,,2017-01-08 07:24:35.0,49220,Low
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.85,opened,2018-09-29 09:20:35.0,22,,2017-01-08 07:24:35.0,101865,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.86,opened,2018-09-29 09:22:49.0,22,,2017-01-08 07:17:12.0,49220,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.87,opened,2018-09-29 09:17:15.0,22,,2017-01-08 07:12:43.0,49220,Low
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.133,opened,2018-09-29 09:17:15.0,22,,2017-01-08 07:12:43.0,101865,Low
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.143,opened,2018-09-29 09:22:49.0,22,,2017-01-08 07:17:12.0,101865,Low
CVE-2016-7055 - OpenSSL - Denial of Service Issue,10.506.35.68,opened,2018-09-29 20:45:04.0,,,2017-09-09 09:47:35.0,178212,Low
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.69,opened,2018-09-29 09:06:24.0,22,,2018-08-25 09:05:24.0,101865,Low
Jenkins weekly and LTS security bypass,10.506.35.71,opened,2018-09-29 20:37:12.0,8080,,2018-09-29 20:37:12.0,218107,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.72,opened,2018-09-29 09:06:24.0,22,,2018-08-25 09:05:24.0,49220,Low
SNMP_Set used Public Community Name to change system information,10.506.35.73,opened,2018-09-29 09:06:24.0,161,,2018-08-25 09:05:24.0,142,Low
CVE-2018-1999005 - Jenkins - Jenkins - Low,10.506.35.133,opened,2018-09-29 20:37:12.0,8080,,2018-09-29 20:37:12.0,216111,Low
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.143,opened,2018-09-29 09:23:18.0,22,,2017-01-08 07:17:35.0,101865,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.68,opened,2018-09-29 09:23:18.0,22,,2017-01-08 07:17:35.0,49220,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.69,opened,2018-09-29 09:15:14.0,22,,2017-01-08 07:12:23.0,49220,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.71,opened,2018-09-29 09:24:30.0,22,,2017-01-08 07:17:06.0,49220,Low
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.72,opened,2018-09-29 09:24:30.0,22,,2017-01-08 07:17:06.0,101865,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.85,opened,2018-09-29 09:12:21.0,22,,2017-01-08 07:15:04.0,49220,Low
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.86,opened,2018-09-29 09:12:21.0,22,,2017-01-08 07:15:04.0,101865,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.87,opened,2018-09-29 09:16:43.0,22,,2017-01-08 07:08:22.0,49220,Low
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.133,opened,2018-09-29 09:16:43.0,22,,2017-01-08 07:08:22.0,101865,Low
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.143,opened,2018-09-29 09:24:11.0,22,,2017-01-08 07:17:06.0,101865,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.68,opened,2018-09-29 09:24:11.0,22,,2017-01-08 07:17:06.0,49220,Low
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.69,opened,2018-09-29 09:25:18.0,22,,2017-01-08 07:18:03.0,101865,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.71,opened,2018-09-29 09:25:18.0,22,,2017-01-08 07:18:03.0,49220,Low
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.72,opened,2018-09-29 09:15:14.0,22,,2017-01-08 07:12:23.0,101865,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.73,opened,2018-09-29 09:22:51.0,22,,2017-01-08 10:32:54.0,49220,Low
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.133,opened,2018-09-29 09:22:51.0,22,,2017-01-08 10:32:54.0,101865,Low
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.143,opened,2018-09-29 18:55:12.0,115,22,,2017-01-08 10:10:15.0,101865,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.68,opened,2018-09-29 18:55:12.0,115,22,,2017-01-08 10:10:15.0,49220,Low
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.69,opened,2018-09-29 19:05:20.0,115,22,,2017-01-08 09:32:43.0,101865,Low
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.71,opened,2018-09-29 20:45:04.0,22,,2017-07-08 08:53:23.0,101865,Low
CVE-2017-4925 - VMware - Multiple Products - Denial of Service Issue,10.506.35.72,opened,2018-09-29 20:45:04.0,,,2018-02-24 21:55:28.0,201018,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.71,opened,2018-09-29 19:05:20.0,115,22,,2017-01-08 09:32:43.0,49220,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.72,opened,2018-09-29 20:45:04.0,22,,2017-07-08 08:53:23.0,49220,Low
CVE-2008-5161 - SSH - Multiple Products - Information Disclosure Issue,10.506.35.73,opened,2018-09-29 09:16:43.0,22,,2017-01-08 07:08:22.0,101865,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.133,opened,2018-09-29 09:16:43.0,22,,2017-01-08 07:08:22.0,49220,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.143,opened,2018-09-29 09:24:11.0,22,,2017-01-08 07:17:06.0,49220,Low
OpenSSH and multiple SSH Tectia products CBC mode information disclosure,10.506.35.68,opened,2018-09-29 09:24:30.0,22,,2017-01-08 07:17:06.0,49220,Low
ICMP Timestamp Request,10.506.35.69,opened,2018-09-29 20:13:54.0,,,2018-07-21 18:45:24.0,95325,Warning
ICMP Timestamp Request,10.506.35.71,opened,2018-09-29 20:09:57.0,,,2018-07-21 18:44:44.0,95325,Warning
