osvdbTitle,IP,status,lastSeenDate,assignedToUser,firstSeenDate,vulnId,formattedRisk
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.73,opened,2018-08-25 21:35:31.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:28:54.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.74,opened,2018-08-25 21:35:31.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:28:54.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.75,opened,2018-08-25 21:35:31.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:28:54.0,44305,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.76,opened,2018-08-25 16:26:03.0, jaroslaw.dobiech@comarch.pl,2017-03-04 12:22:43.0,8076,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.82,opened,2018-08-25 18:23:20.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:42:39.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.83,opened,2018-08-25 18:23:20.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:42:39.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.84,opened,2018-08-25 18:23:20.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:42:39.0,100902,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.133,opened,2018-08-25 16:25:01.0, jaroslaw.dobiech@comarch.pl,2017-01-07 17:47:23.0,8076,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.143,opened,2018-08-25 17:26:12.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:28:16.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.68,opened,2018-08-25 17:26:12.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:28:16.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.69,opened,2018-08-25 17:26:12.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:28:16.0,100902,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.71,opened,2018-08-25 19:01:06.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:59:06.0,8076,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.72,opened,2018-08-25 18:43:03.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:00:12.0,100902,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.73,opened,2018-08-25 18:43:03.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:00:12.0,44305,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.74,opened,2018-08-25 18:43:03.0, jaroslaw.dobiech@comarch.pl,2017-01-21 15:00:12.0,101808,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.75,opened,2018-08-25 17:53:41.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:19:00.0,101808,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.76,opened,2018-08-25 17:53:41.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:19:00.0,100902,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.82,opened,2018-08-25 17:53:41.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:19:00.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.83,opened,2018-08-25 18:25:56.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:47:20.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.84,opened,2018-08-25 18:25:56.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:47:20.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.85,opened,2018-08-25 18:25:56.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:47:20.0,44305,Medium
CVE-2013-2566 - RC4 - Plaintext-Recovery Issue,10.506.35.86,opened,2018-08-25 22:59:19.0, jaroslaw.dobiech@comarch.pl,2018-05-19 23:38:29.0,92441,Medium
CVE-2014-3566 - TLS.SSLv3 Fallback - The POODLE attack,10.506.35.87,opened,2018-08-25 22:59:19.0, jaroslaw.dobiech@comarch.pl,2018-05-19 23:38:29.0,137475,Medium
CVE-2015-2808 - RC4 Algorithm - Bar Mitzvah Issue,10.506.35.133,opened,2018-08-25 22:59:19.0, jaroslaw.dobiech@comarch.pl,2018-05-19 23:38:29.0,161204,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.143,opened,2018-08-25 21:35:45.0, jaroslaw.dobiech@comarch.pl,2017-01-21 16:14:07.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.68,opened,2018-08-25 21:35:45.0, jaroslaw.dobiech@comarch.pl,2017-01-21 16:14:07.0,100902,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.69,opened,2018-08-25 21:35:45.0, jaroslaw.dobiech@comarch.pl,2017-01-21 16:14:07.0,101808,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.71,opened,2018-08-25 16:36:14.0, jaroslaw.dobiech@comarch.pl,2017-01-07 17:33:29.0,8076,Medium
CVE-2014-3470 - OpenSSL - Denial of Service Issue,10.506.35.72,opened,2018-08-25 19:13:28.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:39:35.0,135255,Medium
CVE-2014-3505 - OpenSSL - Double Free Issue,10.506.35.73,opened,2018-08-25 19:13:28.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:39:35.0,136383,Medium
CVE-2014-3509 - OpenSSL - Denial of Service Issue,10.506.35.74,opened,2018-08-25 19:13:28.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:39:35.0,136379,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.75,opened,2018-08-25 19:13:28.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:39:35.0,8076,Medium
CVE-2014-3506 - OpenSSL - Denial of Service Issue,10.506.35.76,opened,2018-08-25 19:13:28.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:39:35.0,136382,Medium
CVE-2014-3510 - OpenSSL - Denial of Service Issue,10.506.35.82,opened,2018-08-25 19:13:28.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:39:35.0,136378,Medium
CVE-2014-3507 - OpenSSL - Denial of Service Issue,10.506.35.83,opened,2018-08-25 19:13:28.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:39:35.0,136381,Medium
CVE-2014-0198 - OpenSSL - Denial of Service Issue,10.506.35.84,opened,2018-08-25 19:13:28.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:39:35.0,134838,Medium
CVE-2014-5139 - OpenSSL - Denial of Service Issue,10.506.35.133,opened,2018-08-25 19:13:28.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:39:35.0,136375,Medium
CVE-2014-3568 - OpenSSL - Security Bypass Issue,10.506.35.143,opened,2018-08-25 19:13:28.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:39:35.0,137713,Medium
CVE-2014-0221 - OpenSSL - Denial of Service Issue,10.506.35.68,opened,2018-08-25 19:13:28.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:39:35.0,135266,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.69,opened,2018-08-25 21:57:26.0, jaroslaw.dobiech@comarch.pl,2017-01-21 16:13:34.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.71,opened,2018-08-25 21:57:26.0, jaroslaw.dobiech@comarch.pl,2017-01-21 16:13:34.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.72,opened,2018-08-25 21:57:26.0, jaroslaw.dobiech@comarch.pl,2017-01-21 16:13:34.0,100902,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.73,opened,2018-08-25 16:32:55.0, jaroslaw.dobiech@comarch.pl,2017-01-07 17:36:30.0,8076,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.74,opened,2018-08-25 18:16:47.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:35:39.0,44305,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.75,opened,2018-08-25 18:16:47.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:35:39.0,101808,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.76,opened,2018-08-25 18:16:47.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:35:39.0,100902,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.82,opened,2018-08-25 16:29:19.0, jaroslaw.dobiech@comarch.pl,2017-01-07 17:39:09.0,8076,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.83,opened,2018-08-25 16:19:05.0, jaroslaw.dobiech@comarch.pl,2017-01-07 17:14:38.0,8076,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.84,opened,2018-08-25 16:31:02.0, jaroslaw.dobiech@comarch.pl,2017-01-07 17:41:24.0,8076,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.85,opened,2018-08-25 18:09:23.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:31:22.0,101808,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.86,opened,2018-08-25 18:09:23.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:31:22.0,100902,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.87,opened,2018-08-25 18:09:23.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:31:22.0,44305,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.133,opened,2018-08-25 16:34:59.0, jaroslaw.dobiech@comarch.pl,2017-01-07 17:33:50.0,8076,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.143,opened,2018-08-25 16:43:21.0, jaroslaw.dobiech@comarch.pl,2017-01-07 17:34:32.0,8076,Medium
CVE-2005-1794 - Microsoft - Windows - Remote Desktop Protocol Server Private Key Disclosure Issue,10.506.35.68,opened,2018-08-25 18:48:35.0, jaroslaw.dobiech@comarch.pl,2017-01-07 18:31:46.0,8076,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.69,opened,2018-08-25 17:54:31.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:12:03.0,101808,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.71,opened,2018-08-25 17:54:31.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:12:03.0,44305,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.72,opened,2018-08-25 17:54:31.0, jaroslaw.dobiech@comarch.pl,2017-01-21 14:12:03.0,100902,Medium
CVE-2015-2808 - RC4 Algorithm - Bar Mitzvah Issue,10.506.35.73,opened,2018-08-25 16:30:19.0, jaroslaw.dobiech@comarch.pl,2017-01-07 17:54:36.0,161204,Medium
RFC 1321 MD5 algorithm weak security,10.506.35.133,opened,2018-08-25 16:30:19.0, jaroslaw.dobiech@comarch.pl,2017-01-21 12:50:13.0,44305,Medium
IETF - RFC 3279 X.509 Certificate - MD5 Signature Collision Issue,10.506.35.143,opened,2018-08-25 16:30:19.0, jaroslaw.dobiech@comarch.pl,2017-01-21 12:50:13.0,101808,Medium
CVE-2004-2761 - MD5 - Hash-collision Issue,10.506.35.68,opened,2018-08-25 16:30:19.0, jaroslaw.dobiech@comarch.pl,2017-01-21 12:50:13.0,100902,Medium
CVE-2013-2566 - RC4 - Plaintext-Recovery Issue,10.506.35.69,opened,2018-08-25 16:30:19.0, jaroslaw.dobiech@comarch.pl,2017-01-07 17:54:36.0,92441,Medium
ICMP Timestamp Request,10.506.35.71,opened,2018-08-25 19:04:42.0, jaroslaw.dobiech@comarch.pl,2018-07-21 18:45:24.0,95325,Warning
ICMP Timestamp Request,10.506.35.72,opened,2018-08-25 19:02:52.0, jaroslaw.dobiech@comarch.pl,2018-07-21 18:44:44.0,95325,Warning
